KEY,TEXT
troop.name.rainbow_rare_trainer,トレーナー兵団
troop.name.rainbow_uncommon_trainer,トレーナー兵団
troop.name.red_common_female_villager,猛戦士
troop.name.red_common_monk,猛モンク
troop.name.red_common_villager,普通の村人
troop.name.red_epic_female_rogue,猛暗殺者
troop.name.red_epic_magic,無慈悲なウィザード
troop.name.red_epic_minotaur,猛アルファミノタウロス
troop.name.red_epic_ninja,釵のニンジャ
troop.name.red_epic_styx,残忍なるサイクロプス
troop.name.red_legendary_arcane_hunter,神秘の狩人
troop.name.red_legendary_barbarian,雄大なミノタウロス
troop.name.red_legendary_cleric,揺るぎなき牧師
troop.name.red_legendary_devoted_knight,忠実な騎士
troop.name.red_legendary_divine_cleric,神に忠実なる牧師
troop.name.red_legendary_druid,魔法のエント
troop.name.red_legendary_fighter,敵なしの戦士
troop.name.red_legendary_furious_monk,怒れる僧侶
troop.name.red_legendary_hunter_mage,魔道の狩人
troop.name.red_legendary_master_assassin,歴戦の暗殺者
troop.name.red_legendary_monk,強力なモンク
troop.name.red_legendary_paladin,精鋭の騎士
troop.name.red_legendary_ranger,永遠の狩人
troop.name.red_legendary_rogue,姿なき暗殺者
troop.name.red_legendary_serene_brute,穏やかな獣
troop.name.red_legendary_shaman_wizard,魔法使いのシャーマン
troop.name.red_legendary_sorcerer,王家の魔術師
troop.name.red_legendary_swashbuckler,荒くれ者の戦士
troop.name.red_legendary_tree_spirit,悟りの木の精霊
troop.name.red_legendary_wizard,最長老のウィザード
troop.name.red_rare_female_barbarian,猛モーラー
troop.name.red_rare_female_mage,炎呼の魔術師
troop.name.red_rare_minotaur,猛ミノタウロス
troop.name.red_uncommon_barbarian,猛バーサーカー
troop.name.red_uncommon_mage,炎呼のウィザード
troop.name.skeleton_trooper_purple,ガイコツ
troop.name.yellow_common_female_cultist,信仰の戦士
troop.name.yellow_common_rogue,修道僧ローグ
troop.name.yellow_common_villager,普通の村人
troop.name.yellow_epic_female_mage,修道僧の魔術師
troop.name.yellow_epic_magic,才能豊かなウィザード
troop.name.yellow_epic_ninja,ヌンチャクのニンジャ
troop.name.yellow_epic_statue,高貴なる闘像
troop.name.yellow_epic_styx,獰猛なるサイクロプス
troop.name.yellow_legendary_arcane_hunter,神秘の狩人
troop.name.yellow_legendary_barbarian,雄大なミノタウロス
troop.name.yellow_legendary_cleric,揺るぎなき牧師
troop.name.yellow_legendary_devoted_knight,忠実な騎士
troop.name.yellow_legendary_divine_cleric,神に忠実なる牧師
troop.name.yellow_legendary_druid,魔法のエント
troop.name.yellow_legendary_fighter,敵なしの戦士
troop.name.yellow_legendary_furious_monk,怒れる僧侶
troop.name.yellow_legendary_hunter_mage,魔道の狩人
troop.name.yellow_legendary_master_assassin,歴戦の暗殺者
troop.name.yellow_legendary_monk,強力なモンク
troop.name.yellow_legendary_paladin,精鋭の騎士
troop.name.yellow_legendary_ranger,永遠の狩人
troop.name.yellow_legendary_rogue,姿なき暗殺者
troop.name.yellow_legendary_serene_brute,穏やかな獣
troop.name.yellow_legendary_shaman_wizard,魔法使いのシャーマン
troop.name.yellow_legendary_sorcerer,王家の魔術師
troop.name.yellow_legendary_swashbuckler,荒くれ者の戦士
troop.name.yellow_legendary_tree_spirit,悟りの木の精霊
troop.name.yellow_legendary_wizard,最長老のウィザード
troop.name.yellow_rare_female_monk,信仰の戦士
troop.name.yellow_rare_female_rogue,信仰の暗殺者
troop.name.yellow_rare_statue,高貴なる守護像
troop.name.yellow_uncommon_mage,信仰のウィザード
troop.name.yellow_uncommon_monk,高貴なるモンク
troop.unavailable,兵団使用不可！
troopcard.passive_skill.description.criticalmodifiersupportcharacter.troop,この兵団を装備するキャラクターに[#!]{CRITICALMODIFIER}%[#]のクリティカル率が付与される。
troopcard.passive_skill.description.debuffdamagereductionsupportcharacter.troop,この兵団を装備するキャラクターが、ステータス異常によって受けるダメージが[#!]{DAMAGEREDUCTION}%[#]になる。
troopcard.passive_skill.description.effectonhealsupportcharacter.troop.heal,この兵団を装備するキャラクターのライフが回復するたびに、ライフが[#!]{POWER}%[#]追加される。
troopcard.passive_skill.description.increasespecialdamagesupportcharacter.troop,この兵団を装備するキャラクターが与える特殊スキルの直撃ダメージが[#!]{POWERADDITION}%[#]増加する。
troopcard.passive_skill.description.resistsupportcharacter.troop.alldebuffs.with_chance,この兵団を装備するキャラクターは[#!]{CHANCE}%[#]の確率でステータス異常を無効化する。
troopcard.passive_skill.description.specialdamagereductionsupportcharacter.troop,この兵団を装備するキャラクターに対して、特殊スキルの直撃ダメージが[#!]{DAMAGEREDUCTION}%[#]軽減される。
troopcard.passive_skill.description.statuseffectattackmodifiersupportcharacter.troop.addition,この兵団を装備するキャラクターの攻撃バフが[#!]{MODIFIER}%[#]強化される。
troopcard.passive_skill.description.statuseffectattackmodifiersupportcharacter.troop.reduction,この兵団を装備するキャラクターに対して、攻撃力を低下させるステータス異常の効果が[#!]{MODIFIER}%[#]減少する。
troopcard.passive_skill.description.statuseffectdefensemodifiersupportcharacter.troop.addition,この兵団を装備するキャラクターの防御バフが[#!]{MODIFIER}%[#]強化される。
troopcard.passive_skill.description.statuseffectdefensemodifiersupportcharacter.troop.reduction,この兵団を装備するキャラクターに対して、防御力を低下させるステータス異常の効果が[#!]{MODIFIER}%[#]減少する。
troopinfo.blue.description,[##elementblue]氷属性の英雄[#]の力を強化する！
troopinfo.bonusstat.count.1,[#!]{2}の英雄[#]に装備した場合、[#!]{0}{1}[#]
troopinfo.bonusstat.count.2,[#!]{4}の英雄[#]に装備した場合、[#!]{0}{1}[#]および[#!]{2}{3}[#]
troopinfo.bonusstat.count.3,[#!]{6}の英雄[#]に装備した場合、[#!]{0}{1}[#]、[#!]{2}{3}[#]および[#!]{4}{5}[#]
troopinfo.green.description,[##elementgreen]自然属性の英雄[#]の力を強化する！
troopinfo.purple.description,[##elementpurple]闇属性の英雄[#]の力を強化する！
troopinfo.red.description,[##elementred]炎属性の英雄[#]の力を強化する！
troopinfo.trainer.description,この兵団を使って他の兵団をレベルアップさせよう！
troopinfo.trainer.description.long,"この兵団を使って他の兵団をレベルアップさせよう！
この兵団はバトルでは使用できない。"
troopinfo.yellow.description,[##elementyellow]聖属性の英雄[#]の力を強化する！
troops.ascension,変換
troops.ascension.disclaimer.basic,注意：上記の情報は、変換後の兵団を実際に示しています。
troops.ascension.disclaimer.max,注意：上記は、兵団が最大までレベルアップした場合の情報です。
troops.card.disclaimer,注意: 上記は、英雄が最大までレベルアップした場合の情報です
troops.card.disclaimer.trainer,注意：トレーナー兵団は、デフォルトでは完全にレベルアップしています。トレーナー兵団は、他の兵団のレベルアップに使用することができます。トレーナー兵団はバトルでは使用できません
troops.levelup,レベルアップ
troops.maxfavorites,お気に入りに登録できる兵団は最大{0}個まで！
troops.maxselection,共に訓練させる兵団は最大で{0}までしか選択できない！
troops.sort.byelement,属性
troops.sort.bypower,パワー
troops.sort.byrarity,レア度
troops.stats.bonus.description,英雄に同じクラスの兵団を装備させると、ボーナスステータスをアンロックできる。
troops.stats.bonus.title,クラスボーナスステータス
tutorial.aether_power.unlocked,エーテルパワーが解放された！各バトル開始時に、君の英雄にバフが付与されるぞ！
tutorial.barracks.ascension,「兵団変換」が解放された！[#!]エピック英雄[#]を[#!]レジェンド英雄[#]に変換できるようになったぞ！
tutorial.base.advanced_buildings_2,新たな上級建物が解放された！[#!]上級農場[#]、[#!]上級精錬所[#]、[#!]上級兵舎[#]、[#!]上級食糧保管所[#]、[#!]上級鉄貯蔵所[#]、[#!]ハンター小屋[#]を建造できるようになった
tutorial.base.advanced_buildings_3,新たな上級建物が解放！[#!]錬金場[#]を建造できるようになった
tutorial.base.advanced_buildings_4,新たな上級建物が解放！[#!]英雄アカデミー[#]を建造できるようになった
tutorial.base.advancedbuildings,"保管所/貯蔵所として使用していない建物を[#!]上級建物[#]に改築できるようになった！

改築した建物は、アップグレードしたレベルを失うことなくいつでも元に戻せる"
tutorial.battle.elements.info,[#!]属性の優劣[#]は画面の左上で確認できる。
tutorial.battle.elements_1,敵に与えられる[#!]ダメージ[#]は、[#!]エレメント[#]同士の力関係によって増減する。
tutorial.battle.elements_2,[#00aa00]自然属性[#]の敵を[#0000ff]氷[#]で攻撃した場合、効果は[#!]弱く[#]、通常の[#!]半分[#]しかダメージを与えられない。
tutorial.battle.elements_3,今度は[#00aa00]自然属性[#]の敵を[#ff0000]炎[#]で攻撃してみよう。すると攻撃は[#!]強く[#]なり、[#!]2倍[#]のダメージを与えられる！
tutorial.battle.elements_4,この属性法則は画面左上のアイコンで常に確認できるぞ！
tutorial.battle.end,では、このバトルを終わらせよう！
tutorial.battle.enemy_turns,"[#!]敵のライフ[#]の横にある[#!]数字[#]が
攻撃までのターン数を表しているぞ。"
tutorial.battle.first.special,怪物どもがストーンを守っている。ちょっと揉んでやろう！
tutorial.battle.killdragon,さあ、この竜を蹴散らすとしよう！
tutorial.battle.match4_1,盾を[#!]4[#]つマッチさせると、爆発する[#!]竜の盾[#]が生成されるぞ。
tutorial.battle.match4_2,[#!]竜の盾[#]をタップしよう！
tutorial.battle.match4_3,見事だ！ さあ残りの盗賊も倒すんだ！
tutorial.battle.match5_1,盾を[#!]5[#]つマッチさせると、[#!]力の秘石[#]が生成されるぞ。
tutorial.battle.match5_2,[#!]力の秘石[#]をタップしよう！
tutorial.battle.runic_rocks_info,このバトルには[#!]ルーンロック[#]が登場する！ルーンロックのアイコンをタップすると説明を読めるぞ。
tutorial.battle.show_battle_elements_info,もっと詳しい情報が知りたければ属性をタップだ！
tutorial.battle.special,"メーターがフルになったら
[#!]特殊スキル[#]が使用可能だ！"
tutorial.battle.targeting_1,特殊スキルを使って、特定の敵を[#!]狙い撃ち[#]できるぞ。
tutorial.battle.targeting_2,狙い撃ちしたい敵をタップしよう！
tutorial.battle.tilebooster.start,マッチさせてみよう！
tutorial.battle.titan_1,"[#!]タイタン[#]とのバトルはこれが初めてだな

時間制限があるから注意しよう！"
tutorial.battle.titan_2,"タイタンは本当に手強い敵だ

[#!]弱点[#]を狙って与えるダメージのアップを狙え！"
tutorial.battle.underwild_gems_info,このバトルには[#!]アンダーワイルド ジェム[#]が登場する！アンダーワイルド ジェムのアイコンをタップすれば説明を読めるぞ
tutorial.battle_1_2,"敵を倒すと、[#!]新兵[#]や[#!]戦利品[#]が
手に入るんだ。新兵は訓練すれば、
新しい[#!]英雄[#]になるんだよ！"
tutorial.battleitems.show_items_in_battle,[#!]バトルアイテム[#]は戦いで大きな助けになる！
tutorial.battleitems.tap_item_slot_to_edit,[#!]回復薬[#]を装備しておけば、バトルで使用できるぞ。
tutorial.boss.features,"ボスは[#!]マナメーター[#]が満タンに
なると[#!]特殊スキル[#]を使ってくるぞ。"
tutorial.choose_target_1,一緒に[#!]訓練させる[#]英雄を選ぼう。選ばれた英雄は経験値を差し出し、英雄リストから[#!]消えるぞ[#]。
tutorial.class_quest_team,ここでは[#!]クラスクエスト[#]のためのチーム編成ができる。選んだクエストの英雄クラス条件にマッチするチームをちゃんと編成しよう
tutorial.collect_iron,"[#!]精錬所[#]で[#!]鉄[#]が生産された。
タップして回収しよう。"
tutorial.collect_mission_open_menu,無事に[#!]ミッション[#]をやり遂げた。[#!]報酬[#]を受け取ろう！
tutorial.construct_house_menu,"兵舎は[#!]新兵[#]を収容できる建物だ。
新兵を鍛錬すると[#!]英雄[#]になる。
タップして建造しよう。"
tutorial.construct_house_slot,"鉄を材料にして建物を建造したりアップグレードできる。
タップして、[#!]兵舎[#]を建造しよう。"
tutorial.construct_iron_storage_menu,"[#!]鉄貯蔵所[#]には[#!]鉄[#]を保管できる。
タップして建造しよう。"
tutorial.construct_iron_storage_slot,"次に、生産した[#!]鉄[#]を貯蔵できる場所が必要だ。
タップして、[#!]鉄貯蔵所[#]を建造しよう。"
tutorial.construct_mine_menu,"[#!]精錬所[#]では[#!]鉄[#]を生産できる。
タップして建造しよう。"
tutorial.construct_mine_skip,タップして完成させよう。
tutorial.construct_mine_slot,"拠点を拡張するには[#!]鉄[#]が必要だ。
空いているエリアをタップして、建造しよう。"
tutorial.costume.notwearable.at_costume_tab,"所有しているすべての[#!]コスチューム[#]がここで確認できる。コスチュームを活用するには、そのコスチュームが着用可能な[#!]英雄[#]が必要だ。

各コスチュームに関する情報は、[#!]コスチューム[#]をタップすると表示される。"
tutorial.costume.notwearable.explain_roster,"英雄の[#!]コスチューム[#]は[#!]英雄リスト[#]上で変更できる

XPレベル[#!]{0}[#]に達すると、コスチューム変更が可能となる"
tutorial.costume.notwearable.start,おめでとう、初めての[#!]コスチューム[#]を手に入れたぞ！所有しているコスチュームは[#!]インベントリ[#]で確認しよう。
tutorial.costume.wearable.change_active_costume,ここでコスチュームを変更すると、[#!]現在チームにいる[#]この英雄のコスチュームが変わるぞ
tutorial.costume.wearable.change_visible_costume,"英雄がコスチュームを着用すると、[#!]スタッツ[#]や[#!]英雄クラス[#]、そして[#!]特殊スキル[#]が変化する。

コスチュームに関する詳しい情報は、[#!]インベントリ[#]内の[#!]コスチューム[#]セクションで確認しよう。"
tutorial.costume.wearable.start,おめでとう、初めての[#!]コスチューム[#]を手に入れたな！[#!]英雄[#]のコスチュームは[#!]英雄リスト[#]で変更できるぞ
tutorial.dialog_1_1,王国騎兵隊が[#!]エレメントストーン[#]を探している。
tutorial.dialog_1_1.old,[#!]王国騎兵隊[#]は敵の領地深くにまで進軍を果たした。
tutorial.dialog_1_2,ついにここまで辿り着いたわね！さあ、[#!]エレメントストーン[#]を探しましょう。
tutorial.dialog_1_3,怪物どもがストーンを守っている。倒してしまおう！
tutorial.dialog_2_1,[#!]エレナ[#]、エレメントストーンは手に入ったな。無事に持ち帰るぞ！
tutorial.dialog_2_1.old,[#!]エレナ[#]、ストーンは手に入ったな。無事に持ち帰るぞ！
tutorial.dialog_2_2,まずい！[#!]暗黒卿[#]に気づかれてしまったわ。
tutorial.dialog_2_3,ストーンを渡せ。さもなくば、我が[#!]ファイヤードラゴン[#]の逆鱗に触れることになるぞ！
tutorial.dialog_2_3.old,もはや何者も我を止めることなどできん！
tutorial.dialog_3_1,厳しい戦いだった！エレナが逃げる時間をなんとか稼ぐことができたな...
tutorial.dialog_3_2,ぐぬぬ！エレメントストーンを持っていた女に逃げられた！
tutorial.dialog_3_3,危なかったわね！グレイが捕まっちゃったけど、彼ならきっと自分で何とかするはず。
tutorial.dialog_3_4,このストーンを扱える人を探さないと。暗黒卿を止めるにはそうするしかないわ。
tutorial.dialog_4_1,時は経ち、そこははるか南...
tutorial.dialog_4_2,エレナ、無事だったか？
tutorial.dialog_4_2.old,よお[#!]大将[#]、今日の見回りはずいぶん退屈だよな。モンスターの気配すらないぜ！
tutorial.dialog_4_3,敵を振り切れなかったの。力を貸してください、[#!]大将[#]！
tutorial.dialog_4_3.old,[#!]砦[#]に戻る前に、ここらで一休みしようぜ。
tutorial.dialog_4_4,むむっ、あそこに誰か隠れてるぞ！
tutorial.dialog_4_5,武器を下ろせ！私は敵ではない、だがこっちの[#!]盗賊[#]は敵だ！
tutorial.dialog_5_1,見事な戦いぶりでした！大将、あなたのお名前は？
tutorial.dialog_5_2,"名前を入力しよう。変更は
後でいつでも可能だ！"
tutorial.dialog_6_1,"お会いできて光栄です、[#!]{0}[#]さん！
私はエレナ、王国騎兵隊の隊長を務めています。"
tutorial.dialog_6_2,このエリアは暗黒卿のミニオンだらけだ。一緒に城塞に来てくれ。
tutorial.dialog_6_2.old,王国騎兵隊は捕われたと思っていたが！
tutorial.dialog_6_3,その通り。私がただ一人逃れた。
tutorial.dialog_6_4,私はなんとしても暗黒卿を倒せねばならない。
tutorial.dialog_6_5,大将、詳しい話はあなたの砦でしましょう。
tutorial.dialog_7_1,古くからある砦。今は自由解放軍の拠点となっている。
tutorial.dialog_7_2,"大将！リチャード！
お帰りなさい！"
tutorial.dialog_7_3,[#!]ビビカ[#]、修復の方はどうなってる？
tutorial.dialog_7_4,計画が決まって、開始の準備が整ったね！
tutorial.dialog_7_4.old,ようやく素材が揃ったの、いつでも始められるよ！
tutorial.dialog_battle_4_1,大将、攻撃を受けているぞ。城塞を守るんだ！
tutorial.dialog_battle_4_1.old,盛り上がってるとこ悪いが、花火が妙な客を呼びこんだみたいだぜ！
tutorial.dialog_battle_4_2,[#!]森林竜[#]が拠点に迫ってきた！
tutorial.dialog_battle_4_3,大将、なかなか爽快な戦いだったな！
tutorial.dialog_chapter_1_start_1,あのドラゴンは[#!]地域[#]から来たようだな。邪悪な存在を退けるんだ！
tutorial.dialog_chapter_1_start_2,まず、[#!]英雄[#]をもっとサモンしないと！
tutorial.dialog_final_1,あなたなら、暗黒卿を倒すことができるかもしれません！
tutorial.dialog_final_2,最初のミッションが完了したね。報酬を受け取ろう！
tutorial.dialog_final_2.old,"サモン ゲートがまた
動き出したよ、見に行って
みようよ。"
tutorial.dialog_summon_0,城塞の修理が完了したよ！
tutorial.dialog_summon_1,労働者たちが古の扉を見つけたみたい。奇妙な光を放っているよ...
tutorial.dialog_summon_1.old,大将が帰ってきてから、いにしえの扉が変な感じなんだよね。
tutorial.dialog_summon_2,[#!]サモンゲート[#]が！久しく動きがなかったがついに！
tutorial.dialog_summon_3,やはり、思った通りです！エレメントストーンで[#!]英雄[#]をサモンできます！
tutorial.dialog_summon_hero_1,強力な英雄をサモンできたわね。さあ、[#!]地域[#]に向かいましょう！
tutorial.dragon_legendary.end.01,よく訓練したのね。前回会った時はあなたはここまで強くなかったわ。
tutorial.dragon_legendary.start.01,こんにちは、ブレイズ。あれから元気にしていた？
tutorial.dragon_team.intro,"これが君のドラゴンチームだ！

ライダーとして英雄がいる点に注目しよう！"
tutorial.dragon_team.rider,"英雄ライダーは、他の訓練済み英雄に変更することで、チームパワーが上昇する。

やってみよう！"
tutorial.dragonassistskillupgrade.show_info_about_assist_skill_upgrading,アシストスキルは[#!]アシストスキルの羊皮紙[#]でアップグレードできる。羊皮紙はドラゴンの放置戦利品宝箱から手に入る。
tutorial.dragonassistskillupgrade.start1,すべてのドラゴンは、城塞でのバトルで英雄を支援する[#!]アシストスキル[#]を備えている。
tutorial.dragonassistskillupgrade.start2,アシストスキルを使うには、城塞で英雄チームに[#!]アシストドラゴン[#]を割り当てる必要がある。
tutorial.dragonassistskillupgrade.start3,さあ、アシストスキルをどのようにアップグレードできるか試してみよう！
tutorial.dragonbase.idleloot.start,"[#!]放置宝箱[#]が回収可能になっている！

この宝箱からは23時間ごとに放置報酬が手に入るぞ。"
tutorial.dragonbase.quest,"マップに[#!]ドラゴンのクエスト[#]が出現した！

クエストからは、とても便利な資源が手に入る。ぜひチェックしよう！"
tutorial.dragonbase.start,空飛ぶ島がある。あそこに向かおう！
tutorial.dragonbase.starter_pass.info,"[#!]ドラゴンスパイア[#]のチャレンジでは、ドラゴンスパイアのメインタスクを一通りプレイできるの。

すべてのチャレンジをクリアして、豪華報酬を獲得しましょう！"
tutorial.dragonbase.starter_pass.intro,どうやら[#!]ドラゴンスパイア歓迎チャレンジ[#]のいくつかをクリアしたようね！
tutorial.dragonbase.story.intro.00,私たちの城塞の近くにあなたの空飛ぶ島が見えたの。何か助けが必要かしら？
tutorial.dragonbase.story.intro.01,ああ。よく来てくれた！
tutorial.dragonbase.story.intro.02,もう何年も英雄とドラゴンが協力していない。
tutorial.dragonbase.story.intro.03,今、あのドラゴンが喋らなかったか？
tutorial.dragonbase.story.intro.04,ああ、話したぞ！俺はブレイズ。そして、これがドラゴンスパイアだ！
tutorial.dragonbase.stronghold_upgrade_select,[#!]ドラゴンスパイア[#]をアップグレードすれば、さらなる建設エリアが解放され、建物のアップグレード最大レベルも上昇する。
tutorial.dragonbase.summon_end,素晴らしい！ あのドラゴンはチームに大いに貢献してくれるはずよ！
tutorial.dragonbase.summon_open_menu,チームにドラゴンを1体サモンしましょう！
tutorial.dragonbase.welcome,ドラゴンスパイアにようこそ！
tutorial.elementstrength.fire_nature,[##elementred]炎属性[#]の攻撃は、[##elementgreen]自然属性[#]に対して有効だ
tutorial.elementstrength.title,属性の優劣
tutorial.event_team,ここでは[#!]チャレンジイベント[#]のためのチーム編成ができる。選んだ難易度ランクの条件にマッチするチームをちゃんと編成しよう
tutorial.event_team_alliance_quest,ここでは[#!]同盟クエスト[#]のためのチーム編成ができる。選んだ難易度ランクの条件にマッチするチームをちゃんと編成しよう
tutorial.family.activated,所有している以下の英雄に対して、ファミリーが発動されました:
tutorial.finish_forge_tutorial,簡単だね！工場を[#!]アップグレード[#]すれば、もっと強いアイテムも作れるようになるよ！
tutorial.finish_training_camp_tutorial,さすがだね！さあもっと[#!]新兵[#]を集めて[#!]英雄[#]に育てようよ！
tutorial.first_battle_completed,よし。この辺りにいるモンスターは逃げたようだ。この調子で先に進もう！
tutorial.first_battle_start,これは王国を取り戻すための最初の一歩となる戦いだよ。
tutorial.first_battle_start_b,暗黒卿の元に辿り着くには、各[#!]地域[#]ですべての[#!]バトル[#]に勝利しないといけないの。
tutorial.first_elite_battle,このバトルでは[#!]闇の軍団[#]と戦うことになるからね。こいつらみたいな[#!]精鋭レベル[#]の敵は、[#!]特殊スキル[#]を頻繁に使ってくるから要注意だよ！
tutorial.first_outpost_battle,遠方にある王国の大将たちが機を見て我らの土地にレイドを仕掛けきて、[#!]前哨地[#]を制圧してしまうことがある。侵略者を追い払って前哨地を奪い返そう！
tutorial.forge_craft_dialog,[#!]回復薬[#]があるとバトルがかなり有利になるぞ！
tutorial.forge_multiple_crafts,[#!]+[#]ボタンをタップすることで、複数個のバトルアイテムを[#!]順次作成[#]することができる
tutorial.forge_research_dialog,[#!]バトルアイテム[#]を作成できるようにするにはまず[#!]探求[#]を行う必要がある。探求をタップ！
tutorial.go_to_province,コモン英雄は一度しか[#!]アセンド[#]できない。アンコモンやレア以上の英雄は[#!]何度も[#]アセンドできるぞ。
tutorial.hero_talents_choice,"素晴らしい！初めて[#!]ノード[#]を解放することができたな！

次回新たにノードを解放する際、2つの「枝」から1つを選ぶ必要がある。グリッドにあるすべてのノードを解放することはできないから、選択は慎重に！"
tutorial.heroclass.emblems_donation.body,"フルレベルアップさせた英雄たちを新たな英雄クラスへとアセンドさせられるようになった。各クラスは固有のアビリティスキルを持っている、スキルはアビリティグリッドでアップグレードが可能だ

さあ、このクラスエンブレムをゲットして早速始めよう！"
tutorial.heroclass.emblems_donation.title,英雄クラス 解放！
tutorial.heroclass.unlocked.explain_talents,"グリッド上にある[#!]ノード[#]をタップすれば、解放されるアビリティの情報を確認できる

[#!]クラスエンブレム[#]を使ってノードを解放し、クラスをマスターしよう！"
tutorial.heroclass.unlocked.open_tree,[#!]英雄クラス[#]はそれぞれ固有の[#!]アビリティグリッド[#]を持つ。どんなものか見てみよう！
tutorial.heroclass.unlocked.select_hero,素晴らしい！1人の英雄を最大までアセンド＆レベルアップさせた！この英雄の[#!]アビリティグリッド[#]が解放された
tutorial.limitbreak.available.choose_to_limitbreak,今すぐ[#!]ヒーローをリミットブレイクする[#]か、素材を保存しておいて後で[#!]別英雄雄をリミットブレイクする[#]か、どちらかを選ぶことがきる！！
tutorial.limitbreak.available.explain_limitbreak,"リミットブレイクするのは材料必要だ。必要なリミットブレイク用素材は、英雄のレア度や属性によって異なる。
の[#!]リミットブレイク！[#]ボタンをタップすると、選択した英雄をリミットブレイクし、必要な素材を消費する。

使った材料は回収できない！"
tutorial.limitbreak.available.open_view,"[#!]リミットブレイク[#] を使うと、英雄を最大レベル以上にレベルアップさせることができる！

仕組みを見てみよう！"
tutorial.limitbreak.available.select_hero,おおめでとう！英雄を[#!]リミットブレイク[#]するのに必要なリミットブレイク用素材を集めたぞ！
tutorial.match4.title,竜の盾
tutorial.match5.title,力の秘石
tutorial.missions_open_menu,これらの[#!]ミッション[#]を完了すれば王国を再建できるよ。さっそく取りかかろう！
tutorial.museum,博物館がオープン！英雄コレクションやその他の項目をチェックしよう！
tutorial.museumhalloffame,ここでは、偉大な英雄、友人、貢献者たちに栄誉を授けよう。
tutorial.museumherocollection,"英雄たちを集めてレベルアップさせ、英雄コレクションを埋めていこう。基礎最大レベルまでレベルアップした英雄やコスチュームは、恒久的に博物館に追加される。

リミットブレイクさせたり、アビリティを入手する必要のない英雄やコスチュームも、恒久的に博物館に追加されるぞ。

英雄を博物館に恒久的に追加するたびに、ギフトをもらおう。"
tutorial.museumstoryviewer,解放されたメインストーリーシーズンのストーリー区域はここから確認できる。
tutorial.name.selection.info,名前は後で変更できます。
tutorial.new_hero_special,新しい英雄の[#!]特殊スキル[#]は[#!]回復(弱)[#]だ。チーム全員のライフを回復できるぞ！
tutorial.onboarding_final_story,頼りにしていますよ、[#!]{0}[#]。さあ、進軍しましょう！
tutorial.open_roster,英雄を[#!]レベルアップ[#]させよう！
tutorial.open_roster_upgrade,英雄を最大までレベルアップさせたら、次は[#!]アセンド[#]させよう。
tutorial.piggybank.full,"素晴らしい！バルーンが満杯だ

ゴブリンの木箱をすべて開いて購入し、ミステリー木箱のアイテムを戦利品の山に追加しよう！ 

戦利品を購入すると、新たなゴブリンの木箱を保管しにゴブリンバルーンが再び戻って来るぞ！"
tutorial.piggybank.inside,"バルーンへようこそ

ここではゴブリンの木箱を保管し、開くことができる

素晴らしい戦利品が入ったレアとレジェンドの木箱が出回っているという噂だ。気を抜くな！"
tutorial.piggybank.recycle,"ゴブリンバルーン内のアイテムを破壊すると少量の戦利品に再利用される

新しいゴブリンの木箱が見つかるとゴブリンバルーンが戻ってくる"
tutorial.piggybank.specialcrate,"これは大変貴重な戦利品が入った、特別なゴブリンの木箱だ！

バルーンに追加するアイテムをタップして選択しよう"
tutorial.piggybank.start,"ゴブリンの木箱を見つけたようだな！ 

ゴブリンの木箱はゴブリンバルーンに保管される"
tutorial.press_upgrade,英雄をアセンドさせるには[#!]アセンド用素材[#]が必要となる。その多くは[#!]バトル[#]で手に入るぞ。
tutorial.province_1_dialog_1,さすがね！これで最初の[#!]地域[#]を踏破したわ。
tutorial.province_1_dialog_2,大いなる冒険の序章ってとこか！
tutorial.quest.goblin,ここでは[#!]ゴブリンの村[#]のためのチーム編成ができる。このイベントではコモンとアンコモンのバトルアイテムしか使えないので、慎重に選ぼう！
tutorial.quest.hotm,"各英雄を使用できるのは[#!]一度限り[#]だ

このバトルで使用した英雄を再びこのクエストで使用することはできない。バトルを重ねる度により強力なチームが必要になるため、慎重にチーム編成を練るようにしよう！"
tutorial.quest.hotm.rules.tutorial,このクエストには[#!]特殊ルール[#]が適用されます。冒険を始める前に詳細をご確認ください
tutorial.recruits,"素晴らしい！[#!]兵舎[#]を増やせば、
多くの[#!]新兵[#]を収容できるぞ。"
tutorial.recurringgargoyles2.end.00,やっと安息が戻った。
tutorial.recurringgargoyles2.end.01,しばらくの間はね。
tutorial.recurringmasquerade.start.00,すごいね。どうやってここに辿り着いたか分からないけど、すっごく素敵な場所だよ！
tutorial.recurringmasquerade.start.01,そうね。この通りでお祭りでも開催されるような雰囲気だけど...
tutorial.return_content.pass_intro,復帰パスにようこそ。プレミアムパスが有効になった。チェックしよう！
tutorial.return_content.pass_outro,"良い選択だ！
復帰パスのクエストに挑戦して、選んだ報酬を獲得しよう。"
tutorial.return_content.premium_highlight,復帰パスには大量の報酬が用意されている... さらに、最終報酬は君が選べるぞ！
tutorial.return_valor_points.pass_intro_1_1,"復帰パスは完了した。
しかし、まだ気を抜くな... 今度は武勇の試練がスタートした！"
tutorial.return_valor_points.pass_intro_1_2,君には景気づけに武勇ポイントをプレゼントする... 他言無用だ！
tutorial.season2.available.dialog_0,ビーチに流れ着いたボトルだと？中にメッセージが入ってるぞ！
tutorial.season2.available.dialog_1,遠方の英雄殿にこのメッセージが届かんことを。
tutorial.season2.available.dialog_2,アトランティスで恐ろしいことが起ころうとしている。
